N,P,K,temperature,humidity,ph,rainfall,label
66,73,17,43.94672256845178,32.98411200693923,7.904178575535838,232.00179772498072,mothbeans
92,71,58,19.334295188068438,68.3987934570612,7.09957678478999,247.90378978575427,coffee
18,118,12,30.126736071051425,91.32906330678435,3.513905287428883,32.27701825743709,muskmelon
36,140,137,26.56606194622122,88.99100188073723,8.806545653011863,214.60952783064502,muskmelon
127,8,162,8.906442585903138,40.327811315645015,6.794782017663036,195.72097260273534,maize
33,49,65,11.734824399168295,88.72920569600647,7.590491864540967,51.39499666671114,grapes
123,106,192,13.37227097673243,75.06946485226678,7.501126526085607,78.68926698418585,maize
38,140,124,22.98879969751996,91.92554618339474,5.4289742074872915,152.44948220357406,maize
69,25,151,21.23912111220131,88.98699484079285,4.237524070792325,225.46259261697546,rice
53,56,152,33.256837185265894,34.80612450713554,7.783715795039539,248.6646728388067,kidneybeans
21,34,195,27.37936216789567,93.81992169721636,7.823930871698679,131.60188539386783,muskmelon
126,79,109,35.699873662669404,41.312464392456036,3.5008081580269117,162.09390070794987,maize
95,42,91,29.58086115908268,54.15924799687052,5.542224477834576,281.444684594656,papaya
120,69,111,18.004551596227444,86.47322358580772,5.380087505510859,239.32322715373002,banana
50,87,181,25.634376238340217,90.64629050997263,7.550840366898008,52.25430541479106,muskmelon
22,17,105,43.743757689761054,79.44924996156733,9.204636246388027,215.30625942667635,pomegranate
20,88,144,44.98025118397833,23.013493589791203,6.491424797034255,127.06339333289502,lentil
98,51,150,31.473693375603595,80.28713317069366,3.5172875099936878,258.789958546935,lentil
99,35,134,15.843780023850348,70.53239946663106,6.33369082497789,264.68357314217286,grapes
80,113,91,30.486828523350734,86.312546875267,4.319605421907036,260.7896187198496,rice
53,69,104,11.15762944992002,17.698597860556795,7.50119996330553,248.88002149015958,blackgram
137,57,48,25.89744967409416,73.17182216989718,7.064074450631086,273.27709936933263,coffee
137,135,115,38.16470529476172,85.41656818382683,5.1000511799718655,221.51010680957475,watermelon
64,88,123,36.63768099165222,80.4712474413459,6.627776285924834,291.3318428716214,mothbeans
133,139,157,15.017597134301086,58.54460538328179,6.449700791347854,123.34352398395981,coffee
134,115,55,8.873013691884578,91.27621200203619,8.199190479791756,236.94456235273256,kidneybeans
44,63,136,41.27984286420576,75.07164713463365,9.124270628985926,187.71512198875416,blackgram
78,128,176,10.140244629544942,96.36992288498553,9.156345914564675,238.28269299525752,grapes
74,36,32,36.746336382107344,31.62838401930621,7.853763201646495,192.2862108583988,cotton
44,87,15,44.321172982540574,59.34480555871206,8.938525783486622,65.55892461097406,pomegranate
64,53,179,41.946976195883636,38.98338748774215,6.31992960894762,267.4592361960921,banana
25,118,9,26.400560508251978,33.80157918110426,3.767382940692075,135.54852789868178,lentil
14,65,126,33.14595231119899,20.556572745726545,5.148222890287352,244.33640646575023,mothbeans
77,50,145,24.96812391001208,62.23520384918511,8.68376948441006,153.81067867691485,papaya
107,79,81,27.507608447894768,47.699813491180784,7.454682586817159,50.27234128672886,grapes
98,52,188,34.3337438126038,98.37836093409669,6.917238677402622,92.15261572295312,kidneybeans
18,59,106,31.026700790838106,98.38129396155733,4.640645898702366,240.34144232817056,papaya
16,111,47,27.29400663269446,98.04848008726931,8.043861242806633,64.9446592738754,maize
95,98,69,24.95468206453485,81.19600029283893,9.261006708372474,232.27498114490717,blackgram
43,141,169,23.246727955331934,44.70452358142104,6.3331138060399805,83.57214472980324,coffee
65,59,204,37.906191263569696,35.82861272147576,4.974844635836918,131.968502772506,blackgram
9,13,186,22.719955143579806,93.07966812042028,9.459530092537785,32.48534112078121,mango
66,121,98,41.98177798938012,95.77985912721917,6.962735516229925,119.27968228553978,mungbean
115,97,185,21.267403076420308,70.47027233887735,4.942393477361041,73.26283891428156,papaya
115,91,14,39.07319799938465,78.65240688136203,4.872166456402189,285.8569859617327,grapes
97,72,201,25.915575524214276,62.445919214842014,6.215721525472221,110.72208379909245,coffee
46,75,158,41.02465441699956,50.072527480328965,8.18219301804129,152.42133385770546,mungbean
115,113,140,26.06737427760149,85.69007592612816,8.630181209719611,77.56707496061776,muskmelon
128,115,28,30.289039088932874,93.24787856277787,7.86049534500918,235.14592965224492,muskmelon
115,27,113,9.390130344759573,24.996544905127912,8.093280503095166,20.003234461991788,maize
69,105,61,17.99541660752555,33.44677848747179,6.002210733129467,104.4960184068976,coffee
75,42,168,29.879427010345466,92.12621333098512,6.035775182081655,104.21479176803933,muskmelon
125,127,51,37.84766022870535,98.69782263757293,8.025489558092485,129.3082658857624,coconut
15,63,35,35.89169892106109,15.777737724703783,5.114117880789863,163.89177176571513,jute
138,14,21,30.25749353409349,39.50415244971004,7.7865449844274535,231.00346854109682,orange
64,55,40,43.97953996448383,52.597973534208116,4.454150022441568,70.09441964762513,mothbeans
122,5,155,12.629634514244636,87.14055886943204,5.567624506685358,28.578497397644142,mungbean
72,74,10,32.610409186821,27.530060080157227,4.213246347062432,232.5919213304056,lentil
108,69,85,15.765325577862022,28.021038976116827,5.525193413959229,224.17541311701441,apple
77,62,37,43.89951305986411,51.6388742207455,4.909840429975716,215.95414079206012,cotton
133,125,181,28.007178983924856,50.94525114754156,5.353006544044045,154.06949242810944,coconut
12,68,194,28.450161801586177,48.10361665113684,4.290290171474561,260.55222097667763,blackgram
94,6,124,38.20719904370614,57.13032968725711,3.925349455347712,106.97595871772614,cotton
113,20,87,31.23575515635163,35.28586629007543,4.476890298061183,71.96221448915233,chickpea
125,57,79,15.082824178483072,49.40236959927641,9.109966591032592,139.6901782429988,mango
68,122,124,29.986842357230678,85.56585656146716,6.096601277595576,210.5533995356886,watermelon
32,88,186,34.01654043436493,94.90361781998372,8.185975361689948,238.3047296014522,muskmelon
62,109,61,8.42478441072698,52.71002127683375,9.36262539830944,48.66773874944507,papaya
61,86,173,15.564301236133232,58.69456660892565,3.9442533074740878,188.3241820416045,pigeonpeas
88,39,6,18.636081601198256,70.48102145881191,9.311223990199354,187.81114175550627,maize
19,45,186,33.744506673251465,53.38991020347025,4.052571519397414,173.83936648322464,mungbean
33,71,138,17.28304269057079,72.13826077251909,7.739779219272258,189.58206194809702,jute
99,63,6,40.04553844363259,95.41910068741203,4.135434826422546,63.04235430216612,lentil
58,52,153,31.122275363000472,85.15394891691308,7.706837566504841,209.0711041542584,muskmelon
6,53,141,24.659407107286942,96.35196729720829,5.8942119058546085,253.46484665271063,kidneybeans
31,10,180,32.604797100797626,56.831473802890734,7.956949849437898,110.91841107420534,pomegranate
84,131,157,24.058775990224078,36.249201225367926,6.106419914039659,221.11849336230028,cotton
91,21,47,31.594465135149612,34.813898878355445,7.78431634026876,45.40683320023384,coconut
110,51,67,21.17092820207059,15.359934876034737,3.962871011237491,273.304783280062,orange
60,66,62,30.092543496908633,65.1530764622899,5.7332023509513155,112.58369436190074,banana
37,131,23,26.259536709713103,38.364209568544034,8.220617020142765,130.49058761794748,papaya
64,124,95,27.293613894174563,19.887449862687713,5.726677630580767,275.9731171528133,mothbeans
106,93,43,17.94758003214116,45.68660711282578,8.872076534919016,205.27672721246032,mothbeans
1,62,111,31.604307719335335,85.69330953638043,6.496590619201012,168.73709027850333,jute
36,83,96,23.51741563167795,57.006890171356105,8.210586284574246,186.47902122208404,banana
3,139,65,25.37244505562292,16.43476959862943,4.760176097097689,98.12858662392586,grapes
120,133,106,13.901213714030256,27.799784827325475,3.9229516738588677,71.60978396254555,chickpea
108,51,88,24.509445176169116,83.30262980513365,3.5477864284727065,277.02797339475177,jute
22,25,65,21.090198873248134,85.255781419923,8.235757089918113,105.56724120724729,pomegranate
35,114,181,26.708463676612478,94.93638987789592,8.75791659885387,48.51389359823796,pigeonpeas
5,113,39,20.908932776547474,58.8575480569768,8.266913801890944,265.856680072386,lentil
56,131,33,24.990001648104787,49.35405036371782,7.831575365094077,126.9754055874667,mango
44,108,89,11.253315062660347,76.9864902190206,5.519128966437287,64.85885869339667,apple
121,142,119,16.227368275682302,58.653313087097644,7.146516098573915,88.20794333820668,banana
126,122,147,36.30797610755388,93.71468421376534,9.417480031708408,135.29655989695695,muskmelon
73,102,145,40.20949775196721,68.30202722478037,6.695024398495891,52.07971052573903,chickpea
63,65,161,24.246535914280653,98.31745904325197,6.573708543460911,51.77144405943829,orange
6,62,53,43.2033550628502,80.77808002798756,7.168019613299881,258.3318748563138,orange
28,121,164,34.441727171622794,89.81445712490509,7.887899118219778,213.84256649697224,chickpea
74,90,84,15.527149580035374,96.41197515353173,5.213052680711069,226.5842693114007,rice
138,34,61,37.73089340011633,91.55256645497566,4.720836454985575,38.618664143025484,chickpea
5,108,40,21.6737867329239,60.92032570954671,7.483826630936625,145.23304286882552,coffee
122,71,87,10.590129948923433,76.7141878905733,7.150453615280107,216.44432524399178,cotton
59,120,79,32.298990934699496,74.95384634970726,3.5501820912611426,80.51153708338902,kidneybeans
136,96,163,37.76630176997743,80.46162330296902,6.790514977961376,38.47680456580365,orange
57,105,116,35.814638718646094,83.05817818837399,6.608048398427749,59.010216057797166,blackgram
43,33,63,14.285597223877208,30.767867191424873,8.84245710331597,228.4938279696757,pigeonpeas
130,25,68,36.64919926895002,87.32230612469748,6.749878509300559,230.79830719158443,orange
12,15,58,22.289843734230136,64.61142442367304,4.612236674495069,186.73642556179843,mango
93,142,48,35.59287502581667,61.98176028296026,7.008008540994949,57.154861632124,maize
89,27,150,43.46441991970639,51.07347018560289,6.796055869416546,168.2438889995905,coconut
60,133,177,38.558955170693125,53.827865390025984,5.170745278241438,202.00912294905115,chickpea
21,78,185,38.15276995599995,80.91017091044017,8.06510798558469,72.18682878244607,mungbean
100,88,165,23.99681037692385,16.678821980231632,5.057458695650295,29.362040277101,cotton
95,83,9,31.311475503759343,87.79835390559491,8.202634334103495,139.25781105176756,jute
103,81,150,26.423769052325046,94.9889261203329,6.960214393146538,38.69714408292826,watermelon
30,95,65,39.746861027267485,99.79603357658546,4.948978911541207,31.217529866996518,banana
112,39,191,39.419623203563056,48.917014946725516,3.582191302453487,42.301784514688514,grapes
34,90,170,8.63454193086233,92.82788394124735,7.736951012714324,105.88976523894644,jute
98,7,201,36.35095250602852,89.42293805451135,6.985702279329076,295.4088056642829,muskmelon
60,24,52,30.0835194448471,93.82366043779983,9.074837120092777,115.04966731332631,pomegranate
58,137,55,24.39319640622558,56.49669967485791,8.66627179701987,148.204398548587,pigeonpeas
13,36,143,38.8147803691558,45.1690937449613,8.681848527779696,50.597593007910035,mothbeans
20,137,91,33.56270713238044,73.95367930669559,7.391833740612894,96.53012333961712,banana
64,68,75,30.174178297159195,29.424616884874723,7.73083487342338,146.53781370195648,coconut
92,116,165,39.41380220393237,90.35935078852118,8.528929849931856,243.18143988121113,muskmelon
65,41,181,18.249463400061217,93.23244605031589,6.999144825662586,184.80957018125463,grapes
42,12,33,23.663400333668307,21.272622516362453,7.141081733240835,264.9104955678248,blackgram
61,11,49,23.268749393817817,72.77702485704577,5.625220559516832,242.4204141173693,apple
36,123,61,25.20535214847782,86.87536202913815,3.8743644115896636,113.2075759217662,coconut
52,123,16,38.228034569057954,87.31907822715347,9.127791388603365,43.658769141300326,mungbean
97,75,112,14.220370750773947,54.84578301268235,3.831335124458171,281.982600212633,banana
14,88,135,44.45624179462956,28.277876833286026,4.186589111674151,22.420308883387115,cotton
138,114,196,19.077184827097888,33.995515329873484,4.278073869345413,91.29673096266094,blackgram
124,17,40,15.78875676761769,83.57603306508418,4.381531541502625,115.25535073326098,orange
129,35,123,25.14722834953378,67.08081730549947,6.455435907215761,153.0219203191574,coffee
111,64,194,40.39000812950787,51.99019828084281,9.405406995406604,130.00681387351432,chickpea
8,26,145,20.841307634477616,61.062426756175306,9.450637285875496,204.6480762339564,pomegranate
14,67,171,28.814542447102752,79.80378827824191,9.142515243804482,24.398841815116185,pomegranate
81,81,195,28.70441761521765,73.08536695009333,7.448495508495142,52.52925951050904,jute
17,43,200,22.267844584825443,58.19116317358742,6.010148380456323,267.3876759596293,apple
89,18,99,22.902705829617297,97.4402396196794,9.093936549373264,226.16552820759637,grapes
119,57,199,16.09226261197258,29.724049068718273,8.454265709364002,99.42670380972751,mothbeans
71,66,189,37.06879483057771,35.740666185356474,9.13336976024765,268.52788700305507,mothbeans
58,35,97,37.449276324309594,29.06059005121038,7.5365876864748005,81.3001852351099,mango
83,131,154,35.812018364848015,67.6190934246595,7.101688763168222,34.87702068982604,jute
80,133,147,15.381696652395512,39.279622687453184,4.92250825110404,283.6838182146581,cotton
71,12,63,36.408634636829234,86.54492204004926,6.3084143254057405,149.63123679726962,watermelon
29,107,17,36.46960908103574,48.21645045949874,8.465318313644282,67.45692500086949,maize
93,116,59,31.92421642610049,33.49974185899723,7.5201952268454,150.19579168960016,jute
52,132,184,18.303416970319436,87.35645159843087,9.070301033817845,296.9987256427774,mango
74,102,13,20.432261182634022,54.04869859155604,8.140286286693499,274.3605104916753,mango
71,16,69,30.59851703534643,31.1863493302468,3.8331501968549033,178.03324178520728,blackgram
84,60,138,21.537774953604576,41.35226323937901,7.996556035884852,139.84924861696737,orange
114,143,92,9.113843271818801,96.68833991337364,7.507207440204881,279.43101439708715,blackgram
5,32,198,30.925789296962126,65.56797088755323,6.537981856125607,117.41488350283488,orange
42,62,17,8.380526349620606,75.58029769882442,7.737476975331573,193.1076923840437,orange
82,103,108,33.11504348391494,94.84845743967094,4.03393828913808,295.6915083975416,watermelon
113,136,170,12.257084065089963,21.943005417578554,6.468076381450733,185.46916788727117,apple
66,122,77,35.79355406729958,78.83265511305252,6.96734667616453,271.4120174482923,maize
26,117,19,25.108473545764006,88.38678403990737,4.996749225759394,219.3595180352698,pigeonpeas
83,144,136,19.61348883105601,73.43079989557651,5.129799087646218,72.98953359469704,papaya
121,88,181,38.4323020237384,28.907502555874153,6.414904573475789,52.50474287605883,chickpea
109,50,29,30.159365298365284,92.33000107222624,6.780174092432781,270.87082325353674,muskmelon
90,22,153,38.376297640068216,62.72805226586981,7.442182989404644,269.7514377103617,kidneybeans
